Month,Associate ID,Associate Name,Grade Description,OnOff
12/1/2016,334438,IRGINSingh,Programmer Analyst Trainee,Offshore
12/1/2016,452749,ENDELL    Shukla,Programmer Analyst Trainee,Offshore
12/1/2016,487164,VONNE  HEATHPanda,Manager,Offshore
12/1/2016,791279,VONNE  Joshi,Programmer Analyst,Offshore
12/1/2016,228169,VONNE Sharma,Manager,Onsite
12/1/2016,257386,ENDELL C V,Associate,Offshore
12/1/2016,456346,ENDELL   R,Associate,Offshore
12/1/2016,178656,IRGINIM K,Associate,Offshore
12/1/2016,606981,ENDELLMaharishi,Manager,Offshore
12/1/2016,675820,ENDELL Gangopadhyay,Associate,Offshore
12/1/2016,615191,ILMA   HEATH TONI Somidi,Senior Associate,Onsite
12/1/2016,235765,ILBUR    Muthuvairavan,Senior Associate,Onsite
12/1/2016,931581,ILMA   Madalli,Manager,Onsite
12/1/2016,993952,ILMA  Sen Gupta,Associate Director,Offshore
12/1/2016,386077,ILLIE Jose,Associate,Offshore
12/1/2016,407160,IRGINIA G V,Manager,Offshore
12/1/2016,516590,ENDELL    Padhy,Associate,Offshore
12/1/2016,500041,ILMAPillai,Manager,Offshore
12/1/2016,270460,ILMA   Brake,Associate Director,Onsite
12/1/2016,400232,IRGINIBasak,Manager,Onsite
12/1/2016,582455,IRGINGupta,Senior Associate,Offshore
12/1/2016,814895,IRGINISARDA,Associate,Offshore
12/1/2016,107410,ILMA    TONI Chinthareddy,Associate,Offshore
12/1/2016,792612,VONNE   Damodaran,Senior Associate,Onsite
12/1/2016,940731,OLUMBUS Hatkar,Senior Associate,Offshore
12/1/2016,438839,ENDELL  Sharma,Associate,Offshore
12/1/2016,164020,IRGINIA  Perumal,Associate,Offshore
12/1/2016,172194,IRGININanda,Senior Associate,Offshore
12/1/2016,243945,IRGINIA     Ramasamy,Associate,Offshore
12/1/2016,697419,IRGINIGandhi,Associate,Offshore
12/1/2016,904861,IRGINIA  TERRENAcharya,Associate Director,Offshore
12/1/2016,728948,ILLIARajappan,Senior Associate,Offshore
12/1/2016,118435,ALTER   BRUCE  M,Associate,Offshore
12/1/2016,938805,IRGINIA      Gopalakrishnan,Senior Associate,Offshore
12/1/2016,165191,IRGINIA Kasturi,Manager,Onsite
12/1/2016,456588,IRGINIA         B,Associate,Offshore
12/1/2016,564841,ENDELLPatel,Associate,Offshore
12/1/2016,285737,IRGINIKumar,Senior Associate,Offshore
12/1/2016,144082,ENDELL  Sinha,Senior Associate,Offshore
12/1/2016,994582,ALTER        Maadam,Associate,Offshore
12/1/2016,141986,IRGINIJha,Manager,Offshore
12/1/2016,861111,ACHARY D,Associate,Offshore
12/1/2016,901298,IRGINIA  ROBERTO Raju,Senior Associate,Offshore
12/1/2016,415591,ALTER  Nizam,Manager,Onsite
12/1/2016,778771,VONNE Vatsa,Manager,Offshore
12/1/2016,805305,IRGINIASingh,Manager,Offshore
12/1/2016,659930,VONNE Champalal,Manager,Offshore
12/1/2016,165568,IVIANKarimulla,Associate,Offshore
12/1/2016,847510,IRGINIA  Gunasekaran,Associate,Offshore
12/1/2016,870275,ILLS.R,Senior Associate,Offshore
12/1/2016,911775,IRGINIAlgamwar,Manager,Offshore
12/1/2016,608900,ENDYKumar,Senior Associate,Offshore
12/1/2016,756708,ENDEL MARSH PETER   NATHANIEL Komarapalayam,Associate Director,Offshore
12/1/2016,512965,IRGINIYedelli,Senior Associate,Offshore
12/1/2016,402608,ALTER  Shukla,Associate,Offshore
12/1/2016,490191,ILL AARShende,Senior Director,Onsite
12/1/2016,993051,ALTER   HEATHERV P,Senior Manager,Offshore
12/1/2016,580584,IRGINIParamasivan,Associate,Offshore
12/1/2016,643813,AYNE      Singh,Associate,Offshore
12/1/2016,206381,ENDELL PILLAY,Senior Associate,Offshore
12/1/2016,398742,ENDELLBABU B,Senior Associate,Offshore
12/1/2016,357226,IRGINIAG,Manager,Offshore
12/1/2016,727180,ILLIAMKV,Senior Associate,Offshore
12/1/2016,583504,IRGINIA TONI Kovvuri,Senior Associate,Offshore
12/1/2016,831980,IRGINISiddiqui,Manager,Offshore
12/1/2016,922239,ILMA      WGovindasamy,Programmer Analyst,Offshore
12/1/2016,488990,ILM BRUCE    Moturi,Associate,Onsite
12/1/2016,343961,ALTER        Semban,Senior Associate,Offshore
12/1/2016,704700,ACHARY Shet,Associate,Offshore
12/1/2016,740561,IRGINChandge,Senior Associate,Offshore
12/1/2016,472946,IRGINIA Goud,Manager,Offshore
12/1/2016,907850,ILLIE      Dash,Associate,Offshore
12/1/2016,184753,ILMA  Kochar,Associate,Offshore
12/1/2016,954275,ENDELLPadmanabhan,Associate,Offshore
12/1/2016,391522,ENDELL  Dasgupta,Manager,Offshore
12/1/2016,846038,ILLIE Bhar,Associate,Offshore
12/1/2016,424757,ENDELLPraveen,Associate,Offshore
12/1/2016,806166,IRGINIAc,Associate,Offshore
12/1/2016,933670,ENDELLVanama,Senior Associate,Offshore
12/1/2016,405651,IRGINIA       B,Associate,Offshore
12/1/2016,105912,VETTEGhosh,Senior Associate,Offshore
12/1/2016,616059,ENDELL Sukumar,Manager,Offshore
12/1/2016,925485,IRGIN AAROkumar,Associate,Offshore
12/1/2016,607293,ILLASingh,Senior Associate,Offshore
12/1/2016,845931,IRGINIABasu,Director,Offshore
12/1/2016,622223,ILLIE Nagaraja,Programmer Analyst Trainee,Offshore
12/1/2016,963210,AYNE    makam,Programmer Analyst Trainee,Offshore
12/1/2016,750792,VONNBhat,Programmer Analyst Trainee,Offshore
12/1/2016,480822,ENDEHajara,Programmer Analyst Trainee,Offshore
12/1/2016,490963,IRGINIA Balasada,Programmer Analyst Trainee,Offshore
12/1/2016,546809,ILLAThakur,Programmer Analyst Trainee,Offshore
12/1/2016,246581,ALTER KUSHWAHA,Programmer Analyst Trainee,Offshore
12/1/2016,396880,AYNE   RUTH SREENIVASAN,Programmer Analyst Trainee,Offshore
12/1/2016,266611,UN KEITH      ,Programmer Analyst Trainee,Offshore
12/1/2016,961534,VONNE Singh,Programmer Analyst Trainee,Offshore
12/1/2016,141539,IRGINIAKattamanchi,Programmer Analyst Trainee,Offshore
12/1/2016,840657,IRGINM,Programmer Analyst Trainee,Offshore
12/1/2016,135182,ILMA   Rajput,Programmer Analyst Trainee,Offshore
12/1/2016,685267,ALTER  Fole,Programmer Analyst Trainee,Offshore
12/1/2016,772642,ILLIE A,Programmer Analyst Trainee,Offshore
12/1/2016,679754,OLUMMohamed A,Director,Offshore
12/1/2016,600025,ILMA  Baisya,Associate,Offshore
12/1/2016,681124,ERALDOR,Associate,Offshore
12/1/2016,321643,AYNE Pandaram,Senior Associate,Offshore
12/1/2016,403868,ILLIE     S,Manager,Offshore
12/1/2016,555139,ILLARD  Singh,Senior Manager,Offshore
12/1/2016,128072,IRGINRaj,Senior Associate,Offshore
12/1/2016,417704,ILLIAM Fields,Senior Manager,Onsite
12/1/2016,673628,OLANDAAdhvaryu,Director,Offshore
12/1/2016,609511,IRGINIDarius,Associate,Offshore
12/1/2016,456683,ILMALAZAR,Associate,Offshore
12/1/2016,104062,OLANDA Dhevi P,Programmer Analyst,Offshore
12/1/2016,145201,IRGINIKS,Manager,Offshore
12/1/2016,560324,ALTER         M,Senior Associate,Offshore
12/1/2016,406315,IRGINIHadimani,Associate Director,Offshore
12/1/2016,192124,IVIAN   SINGH,Associate,Offshore
12/1/2016,776033,VONNE E,Senior Associate,Offshore
12/1/2016,153384,IRGINIA  Dasgupta,Senior Associate,Offshore
12/1/2016,299252,IRGINIA Singh,Senior Associate,Onsite
12/1/2016,664389,AYNE    Maity,Senior Manager,Offshore
12/1/2016,386004,AYNE   N,Senior Associate,Offshore
12/1/2016,511093,IRGINIATaiwade,Senior Associate,Offshore
12/1/2016,179366,ENDELL  .J,Associate,Offshore
12/1/2016,205137,OLANDAMishra,Senior Associate,Offshore
12/1/2016,254418,AYNE    A,Associate,Offshore
12/1/2016,649096,IRGINWright,Senior Manager,Onsite
12/1/2016,552928,ENDEL TIMOTHY Chenthil Kumar,Associate,Offshore
12/1/2016,319739,ALTERFarmer,Director,Onsite
12/1/2016,931164,ALTER       Mookkaiah,Senior Manager,Onsite
12/1/2016,980297,ENDY HEATHNamdev,Programmer Analyst,Offshore
12/1/2016,839874,ILMA     Satyanarayana,Associate,Offshore
12/1/2016,753972,IRGINIA     M,Associate,Offshore
12/1/2016,787232,ENDELMishra,Programmer Analyst,Offshore
12/1/2016,568945,IRGINIADurge,Senior Associate,Offshore
12/1/2016,527902,ALTER     JIM     K,Senior Associate,Offshore
12/1/2016,995106,ILLIDas,Senior Associate,Offshore
12/1/2016,858285,IRGINISHARMA,Associate,Offshore
12/1/2016,643044,IRGMathew,Senior Manager,Offshore
12/1/2016,469702,IRGINIA HEATHKhare,Associate,Onsite
12/1/2016,335888,VONNE  KALYANASUNDARAM,Senior Associate,Offshore
12/1/2016,804880,IRGINIALahiri,Associate,Offshore
12/1/2016,439373,ALTERajendran,Associate,Offshore
12/1/2016,975859,ILMA    MENON,Associate,Offshore
12/1/2016,547117,ILMA   B S,Associate,Offshore
12/1/2016,135977,VONNE   Bhattacharya,Senior Associate,Offshore
12/1/2016,894782,ENDEL HEATHRao HR,Senior Associate,Offshore
12/1/2016,401930,IRGINPinjari,Associate,Offshore
12/1/2016,414818,ENDELL ADHIKARY,Senior Associate,Offshore
12/1/2016,228129,AYNE   Taparia,Associate,Offshore
12/1/2016,922032,IRGINIA  Kaur,Associate,Offshore
12/1/2016,493195,ILMA   Gupta,Associate,Offshore
12/1/2016,587080,AYNE  MANISHA,Programmer Analyst Trainee,Offshore
12/1/2016,976197,ALTER Wagh,Senior Associate,Offshore
12/1/2016,571052,IRGINVijayakumar,Associate,Offshore
12/1/2016,898841,IRGINKashyap,Senior Associate,Offshore
12/1/2016,797670,ILMA   R,Associate,Offshore
12/1/2016,171377,ILMA   J,Associate,Offshore
12/1/2016,583865,ALTER  Bajrang,Senior Associate,Onsite
12/1/2016,191072,AYNE Saxena,Senior Associate,Offshore
12/1/2016,647222,OLANDAK K,Associate,Offshore
12/1/2016,650513,ENDELL     T,Manager,Offshore
12/1/2016,559158,IRGINIA   Arlagadda,Associate,Offshore
12/1/2016,572392,ALTER   Kunwar,Associate,Offshore
12/1/2016,314211,IRGINIA  Muthusamy,Associate,Offshore
12/1/2016,318061,ILMA  Singh,Associate,Offshore
12/1/2016,628383,IRGINIA HEATHN,Associate,Offshore
12/1/2016,351999,ILMA  Kanchi,Associate,Offshore
12/1/2016,937689,ALTER Kroon,Senior Director,Onsite
12/1/2016,886703,ENDELL    Vilvarani Chinnadurai,Manager,Onsite
12/1/2016,842048,ANDA Syed,Associate Director,Onsite
12/1/2016,818215,IRGINIA Ganeshkar,Manager,Onsite
12/1/2016,771345,ENDELL  JHA,Associate,Offshore
12/1/2016,737408,ALTER  TREVOPN,Associate,Offshore
12/1/2016,547669,AYNE          SESHADRI,Manager,Offshore
12/1/2016,765308,IRGINJariwala,Associate Director,Onsite
12/1/2016,916980,ENDEAnderegg,Director,Onsite
12/1/2016,287163,AYNE   LINDSRajoli,Manager,Onsite
12/1/2016,328917,IRGI VIOLEMalgireddy,Associate,Offshore
12/1/2016,407634,AYNE   Thangavel,Associate,Offshore
12/1/2016,563632,AYNE  Banerjee,Associate,Offshore
12/1/2016,326757,ENDELLBabu,Associate,Offshore
12/1/2016,534331,ENDELLMehta,Senior Manager,Onsite
12/1/2016,314665,ALTER         TONI Edara,Senior Associate,Onsite
12/1/2016,186018,IRGINIA        D,Associate,Offshore
12/1/2016,258486,IRGINIANarayanaswamy,Associate,Offshore
12/1/2016,881576,ILMA  Seshadri,Senior Director,Offshore
12/1/2016,252306,ILMA      GENDasireddi,Senior Associate,Onsite
12/1/2016,257436,VONNE Rajagopal,Senior Associate,Offshore
12/1/2016,442680,ILMA  Rajakumar,Associate,Offshore
12/1/2016,192021,OLANHN,Associate,Offshore
12/1/2016,520242,ENDELKOLLARA VEEDU,Manager,Offshore
12/1/2016,997784,IRGINIA SHANNON Koratagere,Manager,Onsite
12/1/2016,541971,ILMA     Kancharla,Associate,Offshore
12/1/2016,171939,IRGINWahadat,Senior Associate,Offshore
12/1/2016,733172,ILLIAMAskins,Senior Associate,Onsite
12/1/2016,390588,VONNE   Vinson,Senior Associate,Onsite
12/1/2016,327677,IRGINIMartinez,Manager,Onsite
12/1/2016,128559,IRGINIA    Panwala,Senior Manager,Offshore
12/1/2016,216670,IRGINIA  R,Associate,Offshore
12/1/2016,550597,ALTER   J,Programmer Analyst,Offshore
12/1/2016,417893,VONNE   Jayakumar,Associate,Offshore
12/1/2016,627151,ILMA  Sachidanandan,Associate,Offshore
12/1/2016,441558,ENDELReddy,Associate,Offshore
12/1/2016,565138,ENDELLKadavil Samson,Senior Associate,Onsite
12/1/2016,916676,ENDELSaxena,Senior Associate,Onsite
12/1/2016,446033,ILMA   A,Associate,Offshore
12/1/2016,758616,IRGININimkande,Associate,Offshore
12/1/2016,625701,AYNE            Ravichandaran,Associate,Offshore
12/1/2016,193721,ILMA Das,Senior Associate,Offshore
12/1/2016,513318,ENDELL          Kakekochi,Associate,Offshore
12/1/2016,404938,OLUMBJose,Senior Associate,Offshore
12/1/2016,195365,ALLACE      KRISHNAMURTHY,Associate,Offshore
12/1/2016,968740,ENDELL CAROLSerudla,Associate,Offshore
12/1/2016,522652,IRGINITuli,Senior Associate,Offshore
12/1/2016,712323,AYNE  Kotian,Manager,Onsite
12/1/2016,115553,ILMA    Kumar,Associate,Offshore
12/1/2016,399293,ADE    Sridhar,Associate Director,Offshore
12/1/2016,365840,IRGINIGaikwad,Senior Associate,Offshore
12/1/2016,719144,ENDELL .,Senior Associate,Offshore
12/1/2016,154558,IRGINIKumar,Associate,Offshore
12/1/2016,831404,ILMA    Bose,Associate,Offshore
12/1/2016,658678,ENDELL Bheda,Associate,Offshore
12/1/2016,656629,ILLIE    LARRY     J A,Senior Associate,Offshore
12/1/2016,588869,IRGINIASembian,Senior Associate,Offshore
12/1/2016,993415,ILLIE  Kare,Associate,Offshore
12/1/2016,409894,ENDELR,Senior Associate,Offshore
12/1/2016,310527,IRGINIRamamoorthy,Senior Manager,Onsite
12/1/2016,635060,IRGIA,Associate,Offshore
12/1/2016,402242,ILLIAMThilak,Associate,Offshore
12/1/2016,403184,IRGINIAMishra,Associate,Offshore
12/1/2016,841229,IRGINIA Mani,Associate,Offshore
12/1/2016,359400,IRGINIA         S,Associate,Offshore
12/1/2016,872055,ILLIE De,Associate,Offshore
12/1/2016,966008,ALTER     G,Senior Associate,Offshore
12/1/2016,597630,IRGINPantina,Contractor,Onsite
12/1/2016,806854,ALTER       Subramanian,Contractor,Onsite
12/1/2016,498437,ILMA  Ali,Contractor,Offshore
12/1/2016,167667,ILMA   Mali,Contractor,Offshore
12/1/2016,845026,ALLACE   Konada,Contractor,Onsite
12/1/2016,685736,IRGINIA    Shankar,Contractor,Offshore
12/1/2016,746274,IRGINIC,Contractor,Offshore
12/1/2016,887545,IRGINIA  TONI G,Contractor,Offshore
12/1/2016,564381,IRGINIA    j,Contractor,Offshore
12/1/2016,845696,ILMA    Bellam,Contractor,Onsite
12/1/2016,457351,ILMA     M,Contractor,Offshore
12/1/2016,523858,ILLIAM HEATHS,Contractor,Offshore
12/1/2016,117125,ILMA        K,Contractor,Offshore
12/1/2016,738767,IRGI RAMON  Nadimpalli,Contractor,Onsite
12/1/2016,699532,ILMA   Jayabalan,Contractor,Offshore
12/1/2016,688699,ENDELL      S,Contractor,Offshore
12/1/2016,644704,IRGINIA   Syed,Contractor,Onsite
12/1/2016,484695,IRGINTirupati,Contractor,Onsite
12/1/2016,180292,AYNE      Kumar,Contractor,Offshore
12/1/2016,350264,ESLEY Dhanuka,Contractor,Onsite
12/1/2016,744004,ALTER   SHANNON  TONI Devireddy,Contractor,Onsite
12/1/2016,796613,ILMA    HEATHRamaraju,Contractor,Onsite
12/1/2016,872898,ENDEL HEATHKarney,Contractor,Onsite
12/1/2016,600772,ILLIAMAkkineni,Contractor,Onsite
12/1/2016,670267,AYNE        Krishnamoorthy,Contractor,Onsite
12/1/2016,639862,IRGINI HOWARDM,Contractor,Offshore
12/1/2016,953794,VONNE  S,Contractor,Offshore
12/1/2016,387555,ILLIA GENKondapally,Contractor,Onsite
12/1/2016,273157,IRGINIAKaikati,Contractor,Offshore
12/1/2016,636378,ILMA Soni,Contractor,Offshore
12/1/2016,536725,IRGIPal,Contractor,Offshore
12/1/2016,945423,IRGIN SIDNEY      Sanubala,Contractor,Onsite
12/1/2016,689335,IRGINIA     GENPulluri,Contractor,Offshore
12/1/2016,923520,ENDELL    reddy,Contractor,Offshore
12/1/2016,879489,IRGINKrishna,Contractor,Offshore
12/1/2016,735674,ALTER Jinnala,Contractor,Onsite
12/1/2016,208614,IRGINIA      N,Contractor,Offshore
12/1/2016,664018,ALTER     F,Contractor,Offshore
12/1/2016,796074,IRGINIKhatri,Contractor,Onsite
12/1/2016,277567,VONNE    ROBBalraj,Contractor,Offshore
12/1/2016,462446,ENDELL     Mareeswaran,Contractor,Offshore
12/1/2016,361296,AYNE  .,Contractor,Offshore
12/1/2016,202947,IRGINIAdeotale,Contractor,Offshore
12/1/2016,932635,ILMA  Kumar,Contractor,Offshore
12/1/2016,995969,ALTER        TONI Tadur,Contractor,Onsite
12/1/2016,165530,ENDELLBirje,Contractor,Onsite
12/1/2016,599820,OLUMBUS  MARGUVenugopal,Contractor,Onsite
12/1/2016,354313,IRGINPutz,Contractor,Onsite
12/1/2016,980677,ALLACETaylor,Contractor,Onsite
12/1/2016,164808,IRGINJohnson,Contractor,Onsite
12/1/2016,126883,ILLIDemunnik,Contractor,Onsite
12/1/2016,661934,IRGINIA Shanmugam,Contractor,Onsite
12/1/2016,209319,ILLIEFitzgerald,Contractor,Onsite
12/1/2016,665743,IRGINIAHouston,Contractor,Onsite
12/1/2016,723182,IRGINL?pez Chico,Contractor,Onsite
12/1/2016,105682,ILBUR    Peterson,Contractor,Onsite
12/1/2016,956521,IRGIN ELIZA TONI Kanuganti,Contractor,Onsite
12/1/2016,641866,IRGINI GREGORY  Thirupathaiah,Contractor,Offshore
12/1/2016,666498,VETTE Phipps,Contractor,Onsite
12/1/2016,718557,ALTER   PETER HEATHYanamadala,Contractor,Onsite
12/1/2016,851835,IRGINIAGUDIPUDI,Contractor,Offshore
12/1/2016,233987,ALTER    Mallick,Contractor,Onsite
12/1/2016,550830,IRGIN MICHEAL Shaik,Contractor,Onsite
12/1/2016,616018,ILLI BOBBIEChopan,Contractor,Offshore
12/1/2016,114346,IRGINIA    M,Contractor,Offshore
12/1/2016,318664,ILLIE   Borrero,Contractor,Onsite
12/1/2016,949197,IRGINIA  Mudigonda,Contractor,Onsite
12/1/2016,300899,ILBUShah,Contractor,Onsite
12/1/2016,774974,AYNE    Totapally,Contractor,Onsite
12/1/2016,947275,AYNE       Bunwat,Contractor,Onsite
12/1/2016,668383,AYNE   Lamputtha,Contractor,Onsite
12/1/2016,798958,VONNE    dandu,Contractor,Onsite
12/1/2016,400337,IRGINIMettu,Contractor,Onsite
1/1/2017,624824,VONNE Maqbool,Senior Director,Offshore
1/1/2017,645541,ENDELL      Angamuthu,Associate Director,Onsite
1/1/2017,625137,IRGINISrinivasan,Senior Manager,Offshore
1/1/2017,132458,IRGINIA  Chandran,Senior Manager,Onsite
1/1/2017,734355,ENDEShereif,Senior Manager,Onsite
1/1/2017,564920,IRGINIBommasamudra,Associate Director,Onsite
1/1/2017,273423,IRGINIA   Kollukkattuvalasu Vadivel,Director,Onsite
1/1/2017,754282,ILLIE         Srinivasan Jagannathan,Senior Manager,Offshore
1/1/2017,612031,ILLIAUpendra,Director,Offshore
1/1/2017,647839,ENDELLNambidy,Associate Director,Offshore
1/1/2017,404462,IRGINIA     Bakthavathsalam,Senior Manager,Offshore
1/1/2017,431980,VONNE   Chinnaswamy Kamalanathan,Associate Director,Onsite
1/1/2017,403976,IRGINIAT,Senior Manager,Onsite
1/1/2017,669946,IRGINI TREVOR       Muthumanickam,Senior Manager,Onsite
1/1/2017,190141,ILLIAMBenjamin,Senior Manager,Onsite
1/1/2017,251135,ILMA BRUCE Namasivayam,Senior Manager,Onsite
1/1/2017,441591,IRGINIA       Balasubramanian,Associate Director,Onsite
1/1/2017,369607,ILMA     Pushpakam,Senior Manager,Offshore
1/1/2017,268067,IRGINIA    Palanisamy,Associate Director,Offshore
1/1/2017,744280,ILLIAMChaudhury,Senior Associate,Offshore
1/1/2017,540716,ENDELPadmadalakshan,Associate Director,Onsite
1/1/2017,316245,VONNE    Sundaram,Manager,Onsite
1/1/2017,213862,ILMA    Parthasarathy,Senior Manager,Onsite
1/1/2017,420396,VONNE  Narayanan Droupathy,Senior Manager,Onsite
1/1/2017,269183,IRG ELIZABETHBalasubramanian,Senior Manager,Offshore
1/1/2017,765299,IRGINIAPuthuraja Jegatheesan,Associate Director,Offshore
1/1/2017,913901,ENDELNair,Associate Director,Offshore
1/1/2017,928282,ILMA      Jayaraman,Senior Manager,Onsite
1/1/2017,270454,VONNE   TREVOEsakki Muthu,Senior Associate,Offshore
1/1/2017,231893,ALTER    Periyanayagam,Senior Manager,Onsite
1/1/2017,182863,ENDELViswanathan,Senior Associate,Offshore
1/1/2017,246117,ILMA      Rajendran,Manager,Onsite
1/1/2017,637714,ILMA        Kasibatla,Senior Manager,Offshore
1/1/2017,520993,ERALDOPanja,Manager,Onsite
1/1/2017,668058,IRGINIA Ganesan,Senior Manager,Onsite
1/1/2017,138846,IRGINIA   Santhakumar,Senior Manager,Offshore
1/1/2017,552893,ILLIE Row,Senior Manager,Offshore
1/1/2017,209792,ENDELL JAVIBenjamin,Manager,Onsite
1/1/2017,117251,AYNE     Paduchuri,Senior Manager,Onsite
1/1/2017,775466,ILMA   Varadarajan,Manager,Onsite
1/1/2017,479627,ENDELLChinnasamy,Senior Manager,Onsite
1/1/2017,739249,ILLIE ROBKalaivanan,Senior Manager,Onsite
1/1/2017,461447,VONNERenukanthan,Associate Director,Onsite
1/1/2017,442574,AYNE     Basu,Director,Onsite
1/1/2017,628292,ILMA       Maniraju,Associate Director,Offshore
1/1/2017,782941,ALTER  ELIZABEHabibullah,Manager,Onsite
1/1/2017,720599,VONNE Dhayalan,Manager,Onsite
1/1/2017,769423,ILMA Madhavan,Assistant Vice President,Offshore
1/1/2017,863617,IRGINIA   Ashok,Associate,Onsite
1/1/2017,520654,VONNE       Tirukodikaval Srinivasan,Manager,Onsite
1/1/2017,742842,IRGINIA    PONNUSAMY,Manager,Onsite
1/1/2017,284590,IRGINIVenkataraman,Senior Manager,Onsite
1/1/2017,583036,OLANDAbbas,Associate Director,Offshore
1/1/2017,303605,ENDEL HEATHKanduri,Manager,Onsite
1/1/2017,593541,ALTER Sagar,Manager,Offshore
1/1/2017,321191,VONNE   Chattopadhyay,Senior Associate,Onsite
1/1/2017,243546,ILMARajani,Manager,Offshore
1/1/2017,164473,ALTER  Perumal,Senior Associate,Onsite
1/1/2017,748001,VONNE        Elangovan,Senior Manager,Offshore
1/1/2017,300722,IRGINIA   Sundaram,Manager,Onsite
1/1/2017,968127,IRGINIA  Bilendran,Senior Associate,Onsite
1/1/2017,283996,IRGINIA     Narayanasamy,Manager,Onsite
